#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NZ_CP085987.1_1223   -            636 icity0065            -            284   4.3e-10   37.7   0.6   1   3   0.00088      0.07   10.8   0.0    13    40    21    51    11    92 0.79 # 1237428 # 1239335 # -1 # ID=1_1223;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.528
NZ_CP085987.1_1223   -            636 icity0065            -            284   4.3e-10   37.7   0.6   2   3       1.5   1.2e+02    0.1   0.0   181   243   154   217   150   226 0.83 # 1237428 # 1239335 # -1 # ID=1_1223;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.528
NZ_CP085987.1_1223   -            636 icity0065            -            284   4.3e-10   37.7   0.6   3   3   5.1e-07   4.1e-05   21.4   0.0    14    57   340   383   328   419 0.82 # 1237428 # 1239335 # -1 # ID=1_1223;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.528
NZ_CP085987.1_1468   -            492 icity0065            -            284   2.9e-09   35.0   0.1   1   4   0.00021     0.016   12.8   0.0     9    47    19    58    12    88 0.84 # 1497050 # 1498525 # 1 # ID=1_1468;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
NZ_CP085987.1_1468   -            492 icity0065            -            284   2.9e-09   35.0   0.1   2   4      0.55        44    1.6   0.0   182   213   134   166   129   184 0.79 # 1497050 # 1498525 # 1 # ID=1_1468;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
NZ_CP085987.1_1468   -            492 icity0065            -            284   2.9e-09   35.0   0.1   3   4    0.0036      0.29    8.8   0.0    24    37   292   305   281   308 0.84 # 1497050 # 1498525 # 1 # ID=1_1468;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
NZ_CP085987.1_1468   -            492 icity0065            -            284   2.9e-09   35.0   0.1   4   4     0.026       2.1    5.9   0.0   181   208   399   427   365   447 0.89 # 1497050 # 1498525 # 1 # ID=1_1468;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
NZ_CP085987.1_349    -            251 icity0065            -            284   5.2e-09   34.2   0.1   1   2   8.8e-06    0.0007   17.3   0.0    16    56    24    66    16    81 0.82 # 349363 # 350115 # 1 # ID=1_349;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.548
NZ_CP085987.1_349    -            251 icity0065            -            284   5.2e-09   34.2   0.1   2   2   4.4e-05    0.0035   15.0   0.0   180   247   141   212   103   232 0.81 # 349363 # 350115 # 1 # ID=1_349;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.548
NZ_CP085987.1_2117   -            309 icity0065            -            284   6.7e-09   33.8   0.2   1   2   4.1e-06   0.00033   18.4   0.2    14    65    26    77    18   128 0.76 # 2179060 # 2179986 # -1 # ID=1_2117;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.496
