#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NZ_CP085987.1_4023   -            732 cd09639              -            353   8.6e-63  210.7   0.0   1   1   3.2e-65   1.3e-62  210.1   0.0     2   352   292   721   291   722 0.87 # 4224893 # 4227088 # -1 # ID=1_4023;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.500
NZ_CP085987.1_636    -            458 cd09639              -            353   7.2e-13   46.5   0.0   1   2    0.0052       2.1    5.5   0.0     4    51    45    93    42   106 0.82 # 641082 # 642455 # 1 # ID=1_636;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553
NZ_CP085987.1_636    -            458 cd09639              -            353   7.2e-13   46.5   0.0   2   2   3.1e-13   1.3e-10   39.1   0.0   112   317   134   337   119   357 0.75 # 641082 # 642455 # 1 # ID=1_636;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553
NZ_CP085987.1_3190   -            694 cd09639              -            353     2e-12   45.0   0.0   1   2   2.2e-05    0.0087   13.3   0.0     5   115   295   405   291   412 0.86 # 3380975 # 3383056 # -1 # ID=1_3190;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585
NZ_CP085987.1_3190   -            694 cd09639              -            353     2e-12   45.0   0.0   2   2   1.2e-10   4.7e-08   30.6   0.0   154   314   420   587   390   615 0.61 # 3380975 # 3383056 # -1 # ID=1_3190;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585
NZ_CP085987.1_1074   -           1149 cd09639              -            353   6.2e-12   43.4   0.2   1   2    0.0051       2.1    5.5   0.0     9    73   631   694   625   723 0.71 # 1089180 # 1092626 # 1 # ID=1_1074;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.571
NZ_CP085987.1_1074   -           1149 cd09639              -            353   6.2e-12   43.4   0.2   2   2     4e-12   1.6e-09   35.5   0.1   126   319   725   910   710   929 0.79 # 1089180 # 1092626 # 1 # ID=1_1074;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.571
NZ_CP085987.1_4386   -            445 cd09639              -            353   1.2e-10   39.2   0.1   1   1     1e-11   4.2e-09   34.1   0.1     5   320    47   347    43   369 0.77 # 4617359 # 4618693 # -1 # ID=1_4386;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.543
NZ_CP085987.1_3674   -            630 cd09639              -            353   1.1e-06   26.1   0.1   1   2    0.0032       1.3    6.2   0.0     6    57    50   102    46   124 0.80 # 3891020 # 3892909 # 1 # ID=1_3674;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.583
NZ_CP085987.1_3674   -            630 cd09639              -            353   1.1e-06   26.1   0.1   2   2     9e-07   0.00037   17.8   0.0   124   323   150   346   127   372 0.70 # 3891020 # 3892909 # 1 # ID=1_3674;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.583
